plus.created,victim.state,victim.industry.name
2016-07-19T12:24:00Z,OH,Professional
2013-09-30T14:47:00Z,TX,Professional
2014-03-07T16:17:33Z,CA,Professional
2014-06-25T15:22:00Z,IL,Professional
2016-07-19T12:14:00Z,NY,Professional
2016-02-01T15:10:00Z,GA,Professional
2013-02-05T19:05:54Z,NJ,Professional
2023-11-18T01:42:54.036Z,VA,Professional
2014-11-10T19:06:00Z,MO,Professional
2016-09-26T14:07:00Z,NJ,Professional
2014-07-11T21:12:00Z,VA,Professional
2023-11-18T01:42:54.036Z,IL,Professional
2013-03-18T20:36:00Z,PA,Professional
2019-09-02T04:47:49.163Z,DE,Professional
2013-12-06T18:49:00Z,FL,Professional
2013-02-07T00:32:02Z,OR,Professional
2019-08-20T20:21:05.875Z,US-WA,Professional
2016-09-01T14:47:00Z,NY,Professional
2016-08-19T17:01:00Z,NC,Professional
2021-09-28T23:53:50.609Z,ME,Professional
2019-09-24T19:59:41.771Z,BR-SP,Professional
2013-04-12T22:29:56Z,SC,Professional
2016-07-06T14:00:00Z,MI,Professional
2014-06-27T15:09:00Z,FL,Professional
2016-01-21T09:28:00Z,MA,Professional
2016-09-16T13:43:00Z,IN,Professional
2023-11-18T01:42:54.036Z,MA,Professional
2013-09-10T20:13:32Z,AL,Professional
2014-09-30T16:08:00Z,MD,Professional
2013-04-12T22:29:56Z,MI,Professional
2013-03-11T13:59:57Z,CA,Professional
2016-10-17T19:39:00Z,DC,Professional
2013-02-05T22:53:18Z,CA,Professional
2013-02-09T05:15:47Z,FL,Professional
2023-11-18T01:42:54.036Z,MD,Professional
2016-10-07T12:07:00Z,WA,Professional
2021-02-19T23:44:57.787Z,GA,Professional
2021-09-29T18:41:01.440Z,TX,Professional
2014-05-30T21:10:00Z,NJ,Professional
2013-02-05T17:37:27Z,MD,Professional
2016-07-19T11:43:00Z,OK,Professional
2018-08-15T20:02:07.241Z,CA,Professional
2014-08-18T15:58:00Z,CA,Professional
2013-06-26T18:06:38Z,NY,Professional
2013-02-20T16:17:25Z,CA,Professional
2014-06-12T13:53:00Z,CT,Professional
2013-09-10T20:13:32Z,PA,Professional
2014-08-25T15:59:00Z,CT,Professional
2016-12-07T16:41:00Z,CA,Professional
2016-09-13T14:11:00Z,CA,Professional
2014-07-11T16:08:00Z,KS,Professional
2013-10-11T14:21:00Z,AZ,Professional
2021-02-19T08:27:32.731Z,NY,Professional
2016-09-13T13:26:00Z,NM,Professional
2013-10-28T15:09:00Z,GA,Professional
2013-02-07T18:55:52Z,VA,Professional
2013-09-10T20:13:32Z,NY,Professional
2015-07-17T22:43:48Z,IL,Professional
2016-10-31T14:10:00Z,FL,Professional
2019-08-22T21:05:45.327Z,NW,Professional
2013-08-19T23:54:10Z,NH,Professional
2017-10-24T05:46:35.099Z,OH,Professional
2021-11-01T18:09:20.253Z,CA,Professional
2022-07-13T23:17:18.253Z,OH,Professional
2013-06-25T18:15:08Z,NM,Professional
2013-02-20T20:43:09Z,DC,Professional
2013-03-18T14:44:09Z,CA,Professional
2016-02-02T17:07:00Z,DC,Professional
2021-07-20T18:45:02.292Z,OR,Professional
2016-02-04T00:15:00Z,IN,Professional
2014-06-10T16:08:00Z,Wellington,Professional
2013-08-21T14:11:48Z,CA,Professional
2018-08-03T18:36:42.779Z,CA,Professional
2018-09-27T21:46:50.656Z,AR,Professional
2013-09-10T20:13:32Z,MA,Professional
2013-04-09T17:53:44Z,MD,Professional
2014-03-19T13:54:00Z,IL,Professional
2015-04-30T01:19:00Z,MN,Professional
2016-02-04T15:54:00Z,GA,Professional
2013-08-21T02:14:27Z,SC,Professional
2013-04-12T22:29:56Z,GA,Professional
2020-11-02T21:12:31.265Z,IL,Professional
2019-11-26T01:29:22.361Z,NY,Professional
2014-08-11T15:42:00Z,CA,Professional
2013-09-11T17:10:00Z,CA,Professional
2014-07-09T14:05:00Z,CA,Professional
2016-11-29T14:28:00Z,CT,Professional
2023-11-18T01:42:54.036Z,MN,Professional
2023-11-18T01:42:54.036Z,NY,Professional
2013-02-12T18:46:04Z,CT,Professional
2016-02-09T08:35:00Z,CA,Professional
2014-06-28T01:22:00Z,FL,Professional
2018-09-12T20:46:53.290Z,NC,Professional
2023-11-18T01:42:54.036Z,CA,Professional
2016-02-01T14:10:00Z,MA,Professional
2013-07-10T19:03:47Z,OH,Professional
2015-03-20T00:27:35Z,PA,Professional
2016-09-22T18:57:00Z,GA,Professional
2019-08-22T20:43:48.321Z,US-FL,Professional
2013-10-19T04:28:00Z,NC,Professional
2021-11-11T04:00:25.516Z,CA,Professional
2013-02-18T05:30:16Z,CA,Professional
2014-05-08T21:12:00Z,CA,Professional
2018-08-22T23:54:13.563Z,VA,Professional
2021-10-21T18:22:22.966Z,MA,Professional
2015-07-22T22:10:37Z,IL,Professional
2019-12-13T01:27:52.818Z,CA,Professional
2013-09-10T20:13:32Z,FL,Professional
2015-03-05T04:47:08Z,CA,Professional
2020-09-09T00:04:50.887Z,TX,Professional
2013-09-10T20:13:32Z,CO,Professional
2021-11-01T17:32:27.331Z,DC,Professional
2013-04-12T22:29:56Z,GA,Professional
2013-12-13T13:39:00Z,MA,Professional
2013-08-23T16:44:37Z,CA,Professional
2017-11-06T23:34:52.141Z,DE,Professional
2016-12-07T21:02:00Z,VA,Professional
2014-05-09T14:28:00Z,FL,Professional
2013-10-18T18:21:00Z,CA,Professional
2016-08-10T15:21:00Z,MO,Professional
2013-09-30T20:09:00Z,GA,Professional
2013-10-28T15:00:00Z,VA,Professional
2016-09-27T17:09:00Z,CA,Professional
2019-09-17T19:59:21.872Z,US-CA,Professional
