plus.created,victim.state,victim.industry.name
2013-12-30T22:58:00Z,SC,Finance
2016-01-12T09:59:00Z,NY,Finance
2023-11-18T01:42:54.036Z,VT,Finance
2013-04-12T22:29:56Z,MN,Finance
2017-11-14T22:11:13.516Z,NE,Finance
2016-09-09T15:36:00Z,ME,Finance
2018-10-19T23:00:07.015Z,VA,Finance
2014-02-20T04:04:00Z,NY,Finance
2013-04-12T22:29:56Z,PR,Finance
2014-12-12T22:55:41Z,FL,Finance
2013-08-21T13:58:40Z,WALES,Finance
2013-04-12T22:29:56Z,MN,Finance
2014-09-29T17:23:00Z,GA,Finance
2017-12-05T05:36:23.696Z,NJ,Finance
2014-05-03T00:17:00Z,FL,Finance
2013-11-16T13:58:00Z,OR,Finance
2019-10-01T18:27:03.314Z,NY,Finance
2016-09-07T18:37:00Z,PA,Finance
2014-07-22T14:51:00Z,CA,Finance
2023-11-18T01:42:54.036Z,NH,Finance
2020-09-15T00:15:23.875Z,ME,Finance
2016-09-07T13:47:00Z,OR,Finance
2016-02-02T12:57:00Z,MA,Finance
2013-09-10T20:13:32Z,NY,Finance
2013-08-30T14:26:00Z,NY,Finance
2015-04-29T02:16:00Z,MD,Finance
2013-04-12T22:29:56Z,IL,Finance
2023-11-18T01:42:54.036Z,DE,Finance
2016-02-01T18:46:00Z,CA,Finance
2013-02-12T17:32:00Z,AL,Finance
2013-02-08T06:03:02Z,MA,Finance
2013-09-04T17:33:00Z,IL,Finance
2013-09-11T16:09:00Z,NY,Finance
2013-10-08T14:30:00Z,CA,Finance
2023-11-18T01:42:54.036Z,OR,Finance
2013-07-08T23:54:12Z,MD,Finance
2013-02-22T05:07:27Z,GA,Finance
2015-03-03T04:30:25Z,PA,Finance
2013-06-06T15:38:06Z,CA,Finance
2013-04-12T22:29:56Z,FL,Finance
2013-04-12T22:29:56Z,MA,Finance
2014-11-10T23:28:00Z,TN,Finance
2015-07-22T00:13:56Z,MO,Finance
2023-11-18T01:42:54.036Z,WA,Finance
2013-02-08T04:00:19Z,FL,Finance
2014-09-02T13:49:00Z,TN,Finance
2016-02-02T09:34:00Z,OK,Finance
2013-12-13T20:54:00Z,KT,Finance
2016-02-04T17:09:00Z,VT,Finance
2016-07-19T12:51:00Z,CA,Finance
2013-04-12T22:29:56Z,ID,Finance
2014-11-19T19:08:00Z,IN,Finance
2014-06-18T14:42:00Z,IL,Finance
2013-02-07T04:31:43Z,GA,Finance
2013-04-12T22:29:56Z,WI,Finance
2014-07-22T14:36:00Z,NY,Finance
2023-11-18T01:42:54.036Z,CA,Finance
2023-11-18T01:42:54.036Z,NY,Finance
2013-04-12T22:29:56Z,CA,Finance
2014-07-12T19:19:29Z,NY,Finance
2014-08-24T04:19:00Z,WV,Finance
2017-10-25T22:15:09.208Z,VA,Finance
2013-06-03T19:18:27Z,CA,Finance
2013-02-07T16:58:33Z,NY,Finance
2013-02-07T16:46:09Z,NY,Finance
2023-11-18T01:42:54.036Z,MN,Finance
2022-07-28T18:35:30.469Z,NY,Finance
2023-11-18T01:42:54.036Z,CT,Finance
2013-02-20T20:03:49Z,IL,Finance
2013-04-12T22:29:56Z,DC,Finance
2013-08-23T20:26:25Z,AL,Finance
2017-10-24T05:57:57.687Z,TN,Finance
2013-04-12T22:29:56Z,IL,Finance
2013-09-10T20:13:32Z,CA,Finance
2023-11-18T01:42:54.036Z,GA,Finance
2023-11-18T01:42:54.036Z,DE,Finance
2023-11-18T01:42:54.036Z,OH,Finance
2023-11-18T01:42:54.036Z,LA,Finance
2016-02-08T17:08:00Z,CA,Finance
2023-11-18T01:42:54.036Z,DE,Finance
2013-09-10T20:13:32Z,OH,Finance
2013-06-06T18:37:20Z,CA,Finance
2013-12-08T18:51:00Z,NJ,Finance
2013-08-21T13:52:11Z,CT,Finance
2014-11-21T22:05:00Z,WI,Finance
2013-08-05T16:50:20Z,AL,Finance
2013-10-09T14:15:00Z,OR,Finance
2018-08-27T19:14:50.113Z,TX,Finance
2014-10-01T15:27:00Z,IL,Finance
2014-02-19T23:09:00Z,AL,Finance
2016-10-06T16:46:00Z,AL,Finance
2016-02-07T16:27:00Z,CA,Finance
2017-01-26T01:44:00Z,MA,Finance
2014-09-11T14:50:00Z,MO,Finance
2015-03-08T05:48:39Z,MO,Finance
2013-04-12T22:29:56Z,CT,Finance
2013-07-05T16:57:35Z,NY,Finance
2014-06-18T16:41:00Z,IL,Finance
2014-02-20T04:12:00Z,PA,Finance
2016-09-01T21:51:00Z,CA,Finance
2013-11-15T22:59:00Z,WA,Finance
2017-10-25T21:56:35.734Z,FL,Finance
2017-11-08T20:58:38.533Z,FL,Finance
2014-05-16T20:39:00Z,Java,Finance
2015-07-24T14:01:00Z,MA,Finance
2023-11-18T01:42:54.036Z,NE,Finance
2013-06-03T19:51:39Z,NY,Finance
2014-07-08T14:06:00Z,PA,Finance
2013-04-12T22:29:56Z,MN,Finance
2021-06-23T18:18:55.279Z,WA,Finance
2014-07-22T15:15:00Z,GA,Finance
2013-02-08T22:55:51Z,PA,Finance
2019-11-26T01:07:07.474Z,IN,Finance
2013-09-10T20:13:32Z,NY,Finance
2015-07-24T14:01:00Z,CA,Finance
2014-02-20T04:34:00Z,MI,Finance
2018-08-27T20:29:33.524Z,FL,Finance
2018-07-27T15:51:08.944Z,MN,Finance
2018-12-13T11:34:19.985Z,IN,Finance
2016-09-19T12:48:00Z,NY,Finance
2023-11-18T01:42:54.036Z,UT,Finance
2016-02-08T02:09:00Z,CO,Finance
2019-08-15T23:49:05.184Z,AK,Finance
2021-11-03T22:24:25.168Z,CA,Finance
2017-10-25T21:12:05.697Z,TN,Finance
2014-08-12T14:36:00Z,MD,Finance
2013-04-30T00:00:29Z,NY,Finance
2016-08-24T17:44:00Z,IN,Finance
2019-12-11T01:52:43.072Z,US-AL,Finance
2013-06-03T19:39:51Z,IL,Finance
2017-11-13T20:09:22.678Z,NJ,Finance
2015-04-29T02:47:00Z,NY,Finance
2013-08-20T00:03:02Z,SC,Finance
2016-02-02T20:02:00Z,MA,Finance
2013-10-10T22:37:00Z,CT,Finance
2014-11-21T22:36:00Z,IN,Finance
2016-02-03T04:29:00Z,CA,Finance
2019-08-27T00:22:28.502Z,VA,Finance
2013-09-03T15:08:00Z,NY,Finance
2021-02-20T00:23:48.137Z,NY,Finance
2016-02-03T00:29:00Z,MD,Finance
2013-04-12T22:29:56Z,PR,Finance
2017-10-12T18:49:16.063Z,FL,Finance
2013-08-21T22:54:45Z,VA,Finance
2017-10-25T22:07:05.779Z,NY,Finance
2014-11-21T21:27:00Z,CA,Finance
2023-11-18T01:42:54.036Z,CA,Finance
2013-04-12T22:29:56Z,NE,Finance
2018-09-21T05:50:44.456Z,MD,Finance
2016-08-01T15:44:00Z,NB,Finance
2013-08-21T13:58:58Z,NJ,Finance
2013-05-29T14:33:53Z,OH,Finance
2020-10-15T01:03:07.708Z,IN-MH,Finance
2023-11-18T01:42:54.036Z,AR,Finance
